

Tipo_de_Sistema(Monofasico(1),Trifasico(3))
3

Numero_barras
794  

Numero_linhas
794

Voltagem_base_da_rede(kV)
13.8

Voltagem_referencia_da_rede(kV)
13.8

comprimento_das_linhas(m,km,ft,millas)
1

impedancia(ohm,ohm/m,ohm/km,ohm/ft,ohm/milla)
1

Demanda(VAR,kVAR)
1



				 kVA    kV_hihg      kV_low    R1%    X1%   R0%    X0%
subestacao		2500       69.0        24.9     1     8      0     8
CP         454     455         495287.9548   	   7599748.9362		  495289.5378	 7599748.0808     1.576400       0.959200       1.576400       0.959200       1.576400       0.959200       0.000000       0.000000     0.056400       0.471100       0.056400       0.442200       0.000000       0.000000       0.056400       0.520700       0.000000       0.000000     0.000000       0.000000       4-AA   951.670000 
SJ         455     456         495574.2562   	   7600791.7364		  495582.7394	 7600772.7086     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         456     457         495582.7394   	   7600772.7086		  495583.8707	 7600774.1597     0.200400       0.121900       0.200400       0.121900       0.200400       0.121900       0.000000       0.000000     0.007200       0.059900       0.007200       0.056200       0.000000       0.000000       0.007200       0.066200       0.000000       0.000000     0.000000       0.000000       4-AA   120.980000 
CH         457     458         495583.8707   	   7600774.1597		  495651.5254	 7600912.7753      C6057-4              0
CP         458     459         495651.5254   	   7600912.7753		  495653.1738	 7600916.1166     0.067000       0.040800       0.067000       0.040800       0.067000       0.040800       0.000000       0.000000     0.002400       0.020000       0.002400       0.018800       0.000000       0.000000       0.002400       0.022100       0.000000       0.000000     0.000000       0.000000       4-AA    40.470000 
TR         459     460         495653.1738   	   7600916.1166		  495724.0062	 7601089.8939    570957033              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
CH         441     461         495724.0062   	   7601089.8939		  495725.4539	 7601093.3409      C3688-9              0
CP         461     462         495725.4539   	   7601093.3409		  495759.1394	 7601166.8245     0.061300       0.037300       0.061300       0.037300       0.061300       0.037300       0.000000       0.000000     0.002200       0.018300       0.002200       0.017200       0.000000       0.000000       0.002200       0.020200       0.000000       0.000000     0.000000       0.000000       4-AA    37.000000 
CH         462     463         495759.1394   	   7601166.8245		  495758.9357	 7601168.7059      C2833-2              3
CP         463     464         495582.7394   	   7600772.7086		  495609.5046	 7600738.7233     0.224900       0.136800       0.224900       0.136800       0.224900       0.136800       0.000000       0.000000     0.008000       0.067200       0.008000       0.063100       0.000000       0.000000       0.008000       0.074300       0.000000       0.000000     0.000000       0.000000       4-AA   135.750000 
TR         464     465         495609.5046   	   7600738.7233		  495611.1902	 7600738.1728    571097020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
CH         440     466         495287.0666   	   7601169.7350		  495273.7667	 7601140.2280      C2774-8              3
CP         466     467         495273.7667   	   7601140.2280		  495271.8275	 7601137.0721     0.058000       0.035300       0.058000       0.035300       0.058000       0.035300       0.000000       0.000000     0.002100       0.017300       0.002100       0.016300       0.000000       0.000000       0.002100       0.019200       0.000000       0.000000     0.000000       0.000000       4-AA    35.000000 
CH         467     468         495271.8275   	   7601137.0721		  495215.1575	 7601013.7495      C7017-7              0
CP         468     469         495215.1575   	   7601013.7495		  495213.5082	 7601014.4189     0.118000       0.071800       0.118000       0.071800       0.118000       0.071800       0.000000       0.000000     0.004200       0.039000       0.004200       0.035300       0.000000       0.000000       0.004200       0.039000       0.000000       0.000000     0.000000       0.000000       4-AA    71.220000 
TR         469     470         494719.3240   	   7601663.1562		  494824.6660	 7601854.9409    571096020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
CH         439     471         494824.6660   	   7601854.9409		  494822.9968	 7601855.5601   C570313020              0
CP         471     472         494822.9968   	   7601855.5601		  494801.2253	 7601863.7100     0.038500       0.023500       0.038500       0.023500       0.038500       0.023500       0.000000       0.000000     0.001400       0.016800       0.001400       0.016800       0.000000       0.000000       0.001400       0.011800       0.000000       0.000000     0.000000       0.000000       4-AA    23.270000 
TR         472     473         494801.2253   	   7601863.7100		  494799.5992	 7601867.0312    570313020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
SJ         374     474         494799.5992   	   7601867.0312		  494772.0001	 7601968.5735     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         474     475         494772.0001   	   7601968.5735		  494772.3355	 7601970.4273     0.023800       0.021700       0.023800       0.021700       0.023800       0.021700       0.000000       0.000000     0.001300       0.010600       0.001300       0.009900       0.000000       0.000000       0.001300       0.011700       0.000000       0.000000     0.000000       0.000000       2-AA    21.410000 
TR         475     476         494824.6660   	   7601854.9409		  494853.1802	 7601907.6174    570299020              0   25000.000000   13800.000000     220.000000       0.010000       0.060000              0
FT         361     477         494853.1802   	   7601907.6174		  494851.7067	 7601908.6443     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         477     478         494851.7067   	   7601908.6443		  494814.3670	 7601934.2221     0.006600       0.008800       0.006600       0.008800       0.006600       0.008800       0.000000       0.000000     0.000500       0.004300       0.000500       0.004000       0.000000       0.000000       0.000500       0.004800       0.000000       0.000000     0.000000       0.000000     1/0-AA     8.700000 
