

Tipo_de_Sistema(Monofasico(1),Trifasico(3))
3

Numero_barras
3375   

Numero_linhas
3376

Voltagem_base_da_rede(kV)
13.8

Voltagem_referencia_da_rede(kV)
13.8

comprimento_das_linhas(m,km,ft,millas)
1

Unidade_da_impedancia(ohm,ohm/m,ohm/km,ohm/ft,ohm/milla)
1

Unidade_da_Demanda(VAR,kVAR)
1


				 kVA    kV_hihg      kV_low    R1%    X1%   R0%    X0%
subestacao		2500       69.0        24.9     1     8      0     8
CP    2040    2041     0.186200       0.113300       0.186200       0.113300       0.186200       0.113300       0.000000       0.000000     0.006700       0.055600       0.006700       0.052200       0.000000       0.000000       0.006700       0.061500       0.000000       0.000000     0.000000       0.000000       4-AA   112.400000 
CP    2041    2042     0.187200       0.113900       0.187200       0.113900       0.187200       0.113900       0.000000       0.000000     0.006700       0.056000       0.006700       0.052500       0.000000       0.000000       0.006700       0.061800       0.000000       0.000000     0.000000       0.000000       4-AA   113.030000 
CP    2042    2043     0.191100       0.116300       0.191100       0.116300       0.191100       0.116300       0.000000       0.000000     0.006800       0.057100       0.006800       0.053600       0.000000       0.000000       0.006800       0.063100       0.000000       0.000000     0.000000       0.000000       4-AA   115.350000 
SJ    2043    2044     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP    2044    2045     0.027900       0.017000       0.027900       0.017000       0.027900       0.017000       0.000000       0.000000     0.001000       0.008300       0.001000       0.007800       0.000000       0.000000       0.001000       0.009200       0.000000       0.000000     0.000000       0.000000       4-AA    16.840000 
CH    2045    2046      C3874-5              3
CP    2046    2047     0.156100       0.095000       0.156100       0.095000       0.156100       0.095000       0.000000       0.000000     0.005600       0.046700       0.005600       0.043800       0.000000       0.000000       0.005600       0.051600       0.000000       0.000000     0.000000       0.000000       4-AA    94.250000 
CP    2047    2048     0.181200       0.110300       0.181200       0.110300       0.181200       0.110300       0.000000       0.000000     0.006500       0.054200       0.006500       0.050800       0.000000       0.000000       0.006500       0.059900       0.000000       0.000000     0.000000       0.000000       4-AA   109.420000 
CP    2048    2049     0.162900       0.099100       0.162900       0.099100       0.162900       0.099100       0.000000       0.000000     0.005800       0.048700       0.005800       0.045700       0.000000       0.000000       0.005800       0.053800       0.000000       0.000000     0.000000       0.000000       4-AA    98.360000 
CH    2049    2050      C4523-7              0
CP    2050    2051     0.129100       0.078600       0.129100       0.078600       0.129100       0.078600       0.000000       0.000000     0.004600       0.038600       0.004600       0.036200       0.000000       0.000000       0.004600       0.042600       0.000000       0.000000     0.000000       0.000000       4-AA    77.940000 
CP    2051    2052     0.225400       0.137100       0.225400       0.137100       0.225400       0.137100       0.000000       0.000000     0.008100       0.067400       0.008100       0.063200       0.000000       0.000000       0.008100       0.074400       0.000000       0.000000     0.000000       0.000000       4-AA   136.050000 
CP    2052    2053     0.116600       0.070900       0.116600       0.070900       0.116600       0.070900       0.000000       0.000000     0.004200       0.034800       0.004200       0.032700       0.000000       0.000000       0.004200       0.038500       0.000000       0.000000     0.000000       0.000000       4-AA    70.370000 
CH    2053    2054      C6276-0              0
CP    2054    2055     0.045100       0.018100       0.045100       0.018100       0.045100       0.018100       0.000000       0.000000     0.001100       0.008800       0.001100       0.008300       0.000000       0.000000       0.001100       0.009700       0.000000       0.000000     0.000000       0.000000       6-AA    17.800000 
TR    2055    2056    570336020              0   30000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP    2053    2057     0.278500       0.111700       0.278500       0.111700       0.278500       0.111700       0.000000       0.000000     0.006500       0.054400       0.006500       0.051100       0.000000       0.000000       0.006500       0.060200       0.000000       0.000000     0.000000       0.000000       6-AA   109.980000 
CP    2057    2058     0.167300       0.067100       0.167300       0.067100       0.167300       0.067100       0.000000       0.000000     0.003900       0.032700       0.003900       0.030700       0.000000       0.000000       0.003900       0.036100       0.000000       0.000000     0.000000       0.000000       6-AA    66.060000 
CP    2058    2059     0.268000       0.107500       0.268000       0.107500       0.268000       0.107500       0.000000       0.000000     0.006300       0.052400       0.006300       0.049200       0.000000       0.000000       0.006300       0.057900       0.000000       0.000000     0.000000       0.000000       6-AA   105.820000 
CP    2059    2060     0.328800       0.131900       0.328800       0.131900       0.328800       0.131900       0.000000       0.000000     0.007700       0.064300       0.007700       0.060300       0.000000       0.000000       0.007700       0.071000       0.000000       0.000000     0.000000       0.000000       6-AA   129.810000 
SJ    2060    2061     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
